"","Epi_CD11c","CD33Low","LCs","Lang-","Lang+","cDC1","MDDC","MDM","Mac"
"EXTL1",0,0.108006291166248,0,0,0.139934498716788,0,0,0.0321765836795825,0
"EXTL2",7.05209415445266,0,1.0621584850503,0.103895323456623,0.089237588626269,0.229449262534019,0.176868994878364,0.438295619079846,0.903371371870798
"EXTL3",0.105365346270306,0,1.66276468170545,0.227068757962586,0.818795851507773,0.11283678078067,2.01843482630908,0.165437974761205,2.55210961026253
"EYA1",0.00430961572683467,0,0.00614295262309443,0,0,0,0,0,0
"EYA2",0.00727147968121367,0.022921500092065,0,0.00497405622225303,0,0,0,1.4982074570866,3.90517497067759
"EYA3",10.3869972059914,34.8924948237263,10.1423499525242,8.77366421934748,5.910170174801,4.6056379586722,3.72678907902082,7.36392752982275,7.225672477699
"EYA4",0,0,0.00483357283546557,0.0185569898688681,0,0.0749639296349707,0,0,0.0417945772882253
"EYS",0.150927751843507,0.0357405428832199,0.011298246426809,0,0,0,0.0732724115925662,0.027048688672802,0.00925467871633823
"EZH1",0.230472893719636,3.86586935904871,2.12813366274608,2.72848576300107,3.71917029210779,0.247465819727608,4.40514812227825,4.49954655100212,6.94655004792371
"EZH2",3.78510465648735,15.2182754820734,27.7070969285165,12.3281244429818,6.16186485788122,16.2978421584802,13.9580150521618,9.89783579478228,7.37799128315678
"EZR",518.709878681657,480.175876831639,712.918266482511,426.300269008369,384.723786938808,446.535551401637,381.715313182755,392.356262533977,285.91384146885
"F10",6.26700796970435,0.0403215450838279,0.054698673845093,0.00874993483888523,0.449639238072423,0.33267540464539,0,0.0106375008437836,1.40325512080028
"F11R",34.800773837877,2.85062562304848,60.3957781575495,18.3142834342663,31.760982842137,31.4017370556572,16.8302921477999,7.85880379214971,10.4403055147641
"F12",0.466970040279769,7.5190343339547,2.27582870302469,0.209691271185221,0.584026782167207,0.354113384864984,0.322878349001592,1.88948234223704,0.212682534154866
"F13A1",74.0973258590133,51.5899224486659,5.13383427800272,84.717070231036,70.3278671301976,9.08649134291578,284.852528306381,1165.16724200004,1442.00217681029
"F13B",0,0,0.0252645205310669,0,0,0,0,0,0
"F2",0.00977489457643747,0.0616257644266265,0,0,0,0.0190667694602731,0,0,0
"F2R",7.59311759732934,12.4406773293248,4.69522634350373,2.67911057167857,2.87024977828643,4.80334521831041,4.51305896106522,5.78521029043188,7.65905441136772
"F2RL1",6.69325213477085,0.150377125473922,4.78365942323387,0.0806196275120279,0.0181875251697537,0.223738961236864,0.116454083884573,1.1374281602912,0.292112567550806
"F2RL2",1.63721228791644,0.9312547603745,0.654172457744326,1.50182739325117,0.269391560586337,0.654482805659214,1.31241572575838,0.788104353341256,1.35015165739621
"F2RL3",0.684224949480927,0.521596318096475,0.398799153361761,0.832108913509252,0.165936386527973,1.11415021364817,0.446317424502587,0.55711519896208,2.10932957381177
"F3",3.09152692543436,5.0820730518301,1.94800911259085,0.965797221268192,0.356261265694589,1.26758804037232,12.7175261376613,8.80439312109346,4.18233437886852
"F5",1.19473252066872,0.506050985255145,0.907090388706151,0.197826318058531,0.138878050112002,1.04676412224404,0.375892134410155,0.351488517696688,0.834807194019236
"F7",0.088175362102044,0,0.0529241971817717,0.0042330393425284,0.645781078932363,0,0.0048720308634132,0,0
"F8",0.39704933576129,0,2.02219376056036,0.267172253808645,1.09215875677117,0.188761846286406,1.53561247153113,0,0.0906663755771737
"F8A1",1.0858843698471,0,1.28119028660293,0.925598925484782,4.57551279989221,0.266453062052054,2.77451211178487,3.57634553074694,7.1412828892612
"F8A1.1",2.16674083895998,0,2.58825586644285,1.88200261064425,9.20839431760314,0.54041184416191,5.57646152718264,7.19555436092238,14.327197991625
"F8A2",0.51935696586905,0,1.79798186024117,1.20008784732892,5.73263623673655,0.38919445188622,3.44600977082392,4.94204552222496,6.96254586842004
"F8A2.1",0.51055430543059,0,1.5895179906592,1.06516925150217,5.16216260416518,0.320513078023946,2.92442829930102,4.2053322903893,6.04271504507893
"F8A3",0.51935696586905,0,1.79798186024117,1.20008784732892,5.73263623673655,0.38919445188622,3.44600977082392,4.94204552222496,6.96254586842004
"F8A3.1",0.51055430543059,0,1.5895179906592,1.06516925150217,5.16216260416518,0.320513078023946,2.92442829930102,4.2053322903893,6.04271504507893
"F9",0,0,0,0,0,0,0,0,0
"FA2H",0.186182880906419,0.0510374068799005,0.0781272513489613,0.269478913233042,0,0.047372319672619,0,0,0
"FAAH",1.31999241351135,0,0.114596561408196,2.8597880941138,1.8174147096462,22.782574224072,0.946744646164557,5.04769902017983,3.81961389533451
"FAAH2",0.00976517798143107,111.496052579211,1.951730671537,0,0,0.057143449227359,0,0,0.304681309916964
"FABP2",0,0.0275384140723698,0.0255490054468873,0.0103701064861882,0,0.0705858192818647,0.0280240824572711,0.034744450339211,0.100523339952806
"FABP3",1.85364756831094,0,0.757968338967263,5.32629488271971,12.4215319763113,0.957387105469065,2.93208208066288,17.2929772571169,37.0263537770362
"FABP4",1.35985347222086,0.14781358770587,0,0.224354628634986,0,0,1.35177229126616,1.96022133763739,2.02637231912814
"FABP5",84.8884002297957,277.39563012456,6.20556023628003,176.997868066124,173.174449243969,86.1116394024869,175.545836990036,167.041150262771,72.1752037027726
"FABP5P3",3.53606282261132,9.63768470779051,0.306942675726868,6.32423804342844,6.73520350050175,3.86100936973357,7.10842988585691,6.94491819020613,3.29107885002046
"FABP6",0.362584324773043,0,0,0,0,0.206281773399494,0,1.11189489788586,0
"FABP7",0,0,0.0987016214955531,0,0,0,0,0,0
"FADD",0.60437650924039,0,3.24937023841207,3.18172012325669,3.39428959797257,2.1440597692591,4.06404622748187,5.63783987179395,6.29545962125297
"FADS1",4.82435441449816,0.308268246939528,0.577351349388953,6.18687453164365,4.61596910065723,5.79477765889557,5.25448561310424,4.4408245036694,5.2074510951462
"FADS2",0.81110827336396,0,0.297077522100338,2.08166976116465,1.60720493499284,2.7628841179385,2.00066492274437,4.51501600787293,4.12044519011065
"FADS3",13.9726210818525,0.0348138804096457,8.41022165430762,13.859222597209,3.65568781626285,26.2252603602064,8.51807772815395,4.98288081767842,4.49455044714515
"FADS6",2.33260268345349,1.80523291128133,1.23307821141882,0.668793955883915,0.840314495073035,1.15776697202044,1.33642745899525,1.27653179343248,2.09561180340014
"FAF1",2.07768344321663,3.99786296063682,7.46928399026747,2.01391641046553,4.40622826615689,1.09299905303238,3.14678614912894,4.32081419483515,2.89312896043477
"FAF2",1.95113499691828,1.74210508141583,3.1526528101588,4.1129312369338,5.75619296382597,3.67505074817194,8.32229842558484,3.41172563663956,4.30030398067758
"FAH",2.81326778764645,0.103395481216627,1.95673481442703,9.32031608738913,6.07767050917492,4.91454105055696,17.7239704132281,20.6942240776932,42.6891451469871
"FAHD1",7.17920682750454,3.70568920863025,7.09923653187443,6.69479620930376,4.62229483318068,14.7877443481058,4.92784736914123,7.19925860743094,9.88724894250132
"FAHD2A",5.87366648150996,31.8728923580288,8.67994689996355,5.95668127659746,11.281462540131,1.8938365982079,5.67267961447978,7.89183337160465,10.0682878459752
"FAHD2B",3.25391270029483,49.9881952684117,5.33393320805229,4.43435847484449,5.61716189768757,1.6460726424952,3.45810284425231,4.50922602805081,7.43747752253608
"FAHD2CP",1.19914551775733,113.237301233239,3.59754878218335,1.66354531566272,0.423815702602507,5.67253732498418,3.45912882289758,1.64921995322192,2.39945136658468
"FAIM",6.9694626868154,6.22935866668398,2.42776411788571,1.87720183492171,13.6096263018842,4.61652722798142,3.65924064482484,5.49489615379023,6.60653736688066
"FAIM2",0.0393418739002233,1.4491277720515,0.151524373569751,0.398210777504723,0,0.00538563892849197,0,0,0.205535801842104
"FAIM3",0.815197690964613,0,0.0706214457284215,4.55940030408105,0.550306410896784,1.50315364681783,5.87151879414131,2.17537958332445,0.371385406018816
"FAM101A",0,0,0,0,0,0,0.0987266600298277,0.205189969764369,0
"FAM101B",4.28751096646558,3.52748261045087,4.02777359149119,2.32307367682656,3.30521736784779,3.20574067027343,2.81772565469968,2.86155282458863,3.93725151209381
"FAM102A",0.0917532295354764,38.036691662578,0.421085012087672,1.71604189902803,1.43030202669659,1.09893366139687,0.744610173684104,1.94194510172109,1.07443334952746
"FAM102B",0.504066052343367,0.011598107349955,0.162363442335102,1.60549107756265,1.79920900365836,0.925809485646857,1.82579745822084,3.79825079839713,4.28465495398645
"FAM103A1",3.44956775777637,2.56087980990418,13.7306730242954,13.7565549828421,19.1121270458607,18.9441078217955,18.4601320310093,14.0628714530479,12.4368562244894
"FAM104A",2.91510342505831,5.51143025101495,4.49759752958888,4.83340753021655,4.69997969939755,16.8533425054853,5.0806350878366,9.03793413183227,4.7950980802203
"FAM104B",1.94496749622681,8.6900562910286,0.821305690347008,1.23458358309561,1.07228204489186,0.250373435941582,2.70680566112408,1.3811226335291,1.53645554956068
"FAM105A",6.20825610561036,0.98419353630265,11.9234939396841,10.8750378184627,10.153999623794,2.27942715903489,9.55853005628128,21.9305395594036,13.1647945037712
"FAM105B",6.85121041681079,13.0631685878299,34.4114793510879,4.77016107834057,2.66223707720781,12.8302543333912,2.51527314797184,2.47954104852027,3.62957240595809
"FAM106A",2.05146220070205,1.51709816510873,0.90212353211796,0.432594132416119,0.356540642701076,1.88832830894464,0.659400860719825,0.821708731544137,1.68869990969903
"FAM106CP",0,0,0.0318427754504692,0,0,0.039189317592326,0,0,0.0080981099156599
"FAM107A",0.731677948823463,30.2919160857517,0.3862994184189,0.729616568670535,0.0525204202162984,25.0299870064161,0.00917914800478567,0.664923899981393,5.43208239986042
"FAM107B",18.5360993627804,18.6047124501558,23.0805567235477,16.5622195544615,29.4828260953384,11.8368499482218,26.8099309164456,8.45523116798047,17.4491558357296
"FAM108A1",6.54990392727885,0.072184024765454,8.90797892642363,4.02106436903997,2.25244943767379,5.57655271987446,2.9877155227783,4.65004552792658,7.46323264576742
"FAM108B1",1.88517611857636,0.873913831117465,8.91979178438044,8.63104126688881,9.23148187591471,5.10797971284518,5.8572235955542,6.9077792090201,6.74980804565634
"FAM108C1",0.0166504560157961,0.0262431751054066,0.443775136055099,1.79957981879609,4.50500619688077,2.72816386073942,5.07751641795035,0.706185818727653,0.411127929991302
"FAM109A",2.85101833045851,4.67928063243086,32.4274158646793,5.83471366111706,6.92705578150524,4.59906495646425,8.9125580242954,12.9776708425289,18.2257980614747
"FAM109B",2.05776066346451,0.0348537763488101,0.857787536879947,0.684326967458484,1.5146609862714,1.68722922205058,3.25285671850607,3.01936876629048,2.54032323902501
"FAM110A",5.69291500973735,48.0800997344372,30.0015040668757,12.297514272393,13.7907028677931,12.4048066419588,9.71140069668903,11.2033725848904,7.49629465588957
"FAM110B",0.547637564659372,0,0.0512925293199407,0.47384262512117,0.271759979054763,0.111135519793625,1.46312205158698,0.479083481278707,0.386113326531493
"FAM110C",0.0241496660342896,0.140652293524814,0.0357707178454417,0.00790685418437707,0.0101239515130887,0.00322350127135579,0.0279733545437976,0.0693259308281505,0.0558209142638021
"FAM110D",0,0.0939717189594385,0,0.0255838589591735,0,18.7940164090923,0,0,0
"FAM111A",8.08358134897594,7.86179615215259,2.38378009790137,8.17493617764259,2.85306710404853,2.15623903385324,8.74877454254641,10.5810965828197,11.3840700419559
"FAM111B",0.344752778493977,0,0.858018591929571,0.64880927336405,0.952595508721509,1.18497659463972,0.19226555021826,0.0271051189822666,0.955780791827325
"FAM114A1",4.16615588122862,3.93254520413039,3.03234799069737,3.86333803562922,3.57647671599831,3.35795238578738,4.02663192117976,4.77948137432466,4.2027947282692
"FAM114A2",5.66059185268073,0,1.9727071050587,2.53612710088329,7.15121463391308,0.81172798733475,3.40719517153396,5.67990068018059,2.55576930432464
"FAM115A",5.58294510585891,4.11911879089138,3.33236637645976,1.2407896615292,0.525210892151099,1.5860855501766,1.14164974995446,3.59563423361929,2.16054137076671
"FAM115C",2.64157882623384,1.36558484782577,9.35929090381869,1.58173281248325,1.60824493537159,1.83352592831209,1.43394440781999,2.77883724246448,2.84602074466211
"FAM117A",0.0083217018630408,4.20666171587091,0.155191003171343,0,0,2.07296086114337,0.0345782945727247,0.150879785056121,0.238791872153361
"FAM117B",2.99004095917287,1.88813746001811,2.44715214130271,3.40603719319792,3.51470390816664,8.69434726572595,5.79969019356439,11.1108392041919,5.72250800734808
"FAM118A",3.65175653542132,1.28759630611011,6.32162832566044,5.49816612331202,5.04872715934113,1.88560666258506,4.33773345414886,4.8398945578052,3.37459727981492
"FAM118B",1.85194497867558,0.690825195176141,3.76165622611167,3.15223161337142,2.77829159300082,6.98474851534818,6.24616948687233,8.06991236111036,11.520742795723
"FAM120A",2.6138603704955,9.4836204356725,6.29498956842342,2.55948462570059,4.11785460810866,3.1881963921195,4.85450889595605,8.36276767497474,6.97172884259552
"FAM120AOS",5.68084353139092,99.3084491074941,11.8979143791841,12.4953636174104,16.0800568527682,7.2942934982972,8.40633097806429,7.45190503759436,7.37319798064092
"FAM120B",1.14645173705897,39.9737042570685,7.19975312134202,8.35535947919548,11.7973465392405,11.6195600629646,8.6908979264251,19.2095254713735,8.34230853845311
"FAM120C",0.281636898627853,0.110059044986541,1.12712255356103,0.166792784314983,0.470876495520018,0.121718934270224,0.172516580632351,1.11287195443487,1.10380670906471
"FAM122A",1.36336454716285,0,5.74206715515062,4.26379303072114,3.03140131674162,1.02310004860335,5.41293757709012,2.79968651904811,8.34995087326566
"FAM122B",0.162879317668526,0.95799152500963,0.673127501007829,0.130410161289506,0.618296742895022,0.0921521012808021,0.376756990531939,0.452988571978033,1.29520809494934
"FAM122C",6.99644773748999,5.95091477940196,3.95391411667962,3.54717285167344,2.50527850931186,5.05881892059175,4.21720705038581,5.25709678298146,5.37794070699273
"FAM124A",0.897797077534666,0.961775874974723,0.905560072543554,0.315531176648664,0.22513929846423,0.417387794259719,0.624752577187417,0.587152569997249,0.855701557137261
"FAM124B",0.0075742244019427,0,0,0.836152799665253,0,0,0.041742824186337,0,0.0219654207272873
"FAM126A",2.51440189550057,5.5379029892404,7.71390477365749,12.7574689645649,8.33123472703246,6.35501123624489,14.4527936486927,5.46035226508863,6.27118400045656
"FAM126B",4.0837679685794,7.37789646427315,4.37272320804442,2.70099880012528,2.21760707334177,3.78731968899959,2.73285738776556,4.94936637026128,4.28392574809327
"FAM127A",6.31212105903149,45.2193975299399,20.0747111241969,14.0763573340095,12.8184638990948,14.9610772381259,15.1200217575099,24.3041025915212,25.1991928371433
"FAM127B",2.762028633033,1.17753366506074,2.58938115749952,3.01710749019603,3.80931791033426,1.17918559412596,2.70668708182554,7.77785019343705,11.157798188958
"FAM127C",0.130461388183579,1.00333116992285,2.16237340369089,0.695212448163923,0.668025182044169,0.549780934661117,0.888411226434669,1.69929865839994,2.51247556797454
"FAM129A",30.3030616401767,6.95593009532447,64.4043953865408,40.4980330219753,52.0895799175409,68.0876428828524,20.815954906776,7.45050964703963,6.25829094517749
"FAM129B",0.811732894156417,1.78071774647399,3.35944958934413,1.08831941116851,1.29883694751388,0.97924503375022,2.19633119289479,2.65030877095827,5.16164717729728
"FAM129C",0,0,0.0101876031315706,0,0,0.0418234339197697,0,0,0.00518172984417817
"FAM131A",1.40784938904897,10.7307921992503,4.04730675740332,4.43905984233707,1.69847844997858,3.3747162331343,5.0903161599016,5.50052056552355,4.25493391957391
"FAM131B",0,0,0,0.0272307742487055,0.636773075004303,0,0,0,0.0115531392205851
"FAM131C",0.0548612139278833,0,0,0,0,0,0,0,0
"FAM132A",0,0,0,0,0,0,0,0,0
"FAM133B",9.43446358198358,9.06073191303232,4.27516232944137,6.07061142322821,3.39767908523439,5.61370900898874,6.09228530046703,7.54697033361742,21.9834442248222
"FAM133CP",2.56882774450445,0.98346793566907,0.768252782270984,1.20857993795677,0.440822116687728,0.717900883867063,1.10556852829574,1.19005001325352,3.10224737815108
"FAM133DP",11.4463992455596,11.0362375061371,5.08095678768088,7.1021949902056,4.04078167652203,6.75892700416328,7.22457365657462,8.90175290263055,26.0226861306801
"FAM134A",5.82714898502299,2.1828854091017,3.76845293737734,3.54784762937727,2.65597636005466,4.20855157371875,4.25835337526229,10.0085386125296,13.7247813252851
"FAM134B",0,0,0,1.15286046762111,1.17088242076188,0.17584656206681,0.44673432795494,0.0910872804221183,0.602904606235784
"FAM134C",17.4836345041626,1.15543641880376,5.35108003468924,5.03918703028078,6.47780176671591,4.44443116957898,9.53082537276605,8.91707904111304,15.6929098045784
"FAM135A",3.57483515864166,0.6293110928825,1.97924476633394,1.38271758698836,0,38.5374778148814,0.0151802487849837,0.545142493506453,0.505826774141527
"FAM135B",0.00564422237823593,0,0,0.00386093074189247,0.153234811283509,0.68442636538593,0.433901377425909,0.00938764797245133,0.0331708847860206
"FAM136A",5.82560612729165,2.15928902859538,20.5778542075499,7.98838344320203,5.98635375258556,15.228455152505,9.54522127431169,10.5726139802485,8.21160462711553
"FAM138A",0.81477904037375,2.30196771367071,0.876814200444496,0.590425979654053,0.25977399049804,0.570831349775115,1.83439012759033,0.727511755958183,1.34992037548594
"FAM138A.1",0.81477904037375,2.30196771367071,0.876814200444496,0.590425979654053,0.25977399049804,0.570831349775115,1.83439012759033,0.727511755958183,1.34992037548594
"FAM138B",0.242288043563614,1.09617510174796,0.553715755512479,0.184098539342721,0.142360650004995,0.267252158441846,0.917809101013079,0.312282241314023,0.661508562875084
"FAM138C",0.81477904037375,2.30196771367071,0.876814200444496,0.590425979654053,0.25977399049804,0.535710219782875,1.7043451397362,0.727511755958183,1.34992037548594
"FAM138D",0.623644715504265,1.0981186746234,0.693833999109164,0.281017960082772,0.169964083459723,0.302909411285917,0.873872752291671,0.339343971053955,0.816813512050306
"FAM138E",0.81477904037375,1.97311518314632,0.836809296217365,0.632337351709969,0.244376540909753,0.454162884100718,1.46896294107192,0.748693819444149,1.30535109791181
"FAM138F",1.00490547836575,2.30196771367071,0.903129661317713,0.708120130496388,0.287076602566114,0.570831349775115,1.88319164446038,0.782202966150069,1.39443763609817
"FAM138F.1",1.00490547836575,2.30196771367071,0.903129661317713,0.708120130496388,0.287076602566114,0.570831349775115,1.88319164446038,0.782202966150069,1.39443763609817
"FAM13A",0.626915701934887,0,1.69258113615085,0.538519083158352,1.61250628227217,0.0754092557307227,1.12112008698789,3.59045529169524,3.295170918812
"FAM13A.AS1",0.37948515953758,7.871971478347,1.90755176565617,0.560600342204249,0.544609768730713,0,0.856942781969728,2.73811948411072,4.17739017153576
"FAM13B",1.31100120764942,6.77746340711515,1.09733873038768,3.44116682746441,2.21856321131259,7.82348832553372,3.38668773052933,2.25097405614503,5.97709215623574
"FAM13C",0.218670429589754,0.0172325802027712,0,0,0,8.84211976802997,0,0,0
"FAM149A",8.67328503747597,0,0.658252659215123,0,0,0.0094487688893365,0,0,0.0854052144527643
"FAM149B1",1.13382758898714,0,0.28418930245167,2.18737182371223,3.61956943961415,0.150914819578598,0.916169119652129,0.0239448257388923,2.8202447565198
"FAM150A",0,0,0,0,0,0.0109092532351691,0,0,0
"FAM151A",0.287621708662565,0,0.980573031399367,0.580424674877095,0.00544742135978707,0.058037667766505,0.946133253442445,0.501075398447945,0.116575315436787
"FAM151B",0.218930029070569,0,0.0174407453294633,1.04877859977219,0.594947871607853,0.0599401080979847,0.517135358068157,0,0.978806150360881
"FAM153A",3.18401866264136,0,0.0312215395860509,0,0,0.0356040566844563,0.0455068860012283,0.784292837512184,1.72168916409397
"FAM153B",3.55086577274857,0,0,0,0,0,0,0.846088598829408,1.63379410092785
"FAM153C",34.2810861875688,13.689621338507,8.48790221087495,6.56517758034414,6.09740801062457,10.125331904996,9.95733856546627,14.1222887395367,20.5908806398075
"FAM154A",0,0,0,0,0,0,0.0675403131219883,0,0
"FAM154B",0.196908498289007,0,0.0984226616918733,0,0,0.101436107070232,0.0104331442154893,0.0225379355814043,0.0534144308847098
"FAM155A",0,0.0160492078903238,0,0,0,0,0,0,0
"FAM155B",0.0146659901209052,0,0,0,0.00499144312594807,0,0,0,0
"FAM156A",28.94658500288,0.23938374027865,7.96196016832297,12.0354657857088,12.7518037474155,5.97891904417733,5.40200579725229,17.6092157436299,19.5158980596168
"FAM156A.1",28.94658500288,0.23938374027865,7.96196016832297,12.0354657857088,12.7518037474155,5.97891904417733,5.40200579725229,17.6092157436299,19.5158980596168
"FAM156B",19.8809256397235,0.32807830443722,5.37685652300192,8.11897949104452,8.13892659312906,3.81262229051294,3.59561806592742,12.0300766307584,13.1701758538032
"FAM156B.1",19.4916505376591,0.400984594312158,5.10979019101685,7.99114475280752,7.74765489206591,3.6740726019931,3.53652422333995,11.5736432713692,12.7170133372554
"FAM157A",1.69510255914034,5.97479911340975,0.966700759145202,1.50227978599695,1.10248851868801,8.35885840556687,1.47570042776464,1.38805190661285,1.56743716048882
"FAM157B",1.66445397269328,6.3484663658744,0.824381601016413,2.13389030495166,1.04455162034744,11.2151204553141,2.1383131309841,2.27990766120295,1.81075411744759
"FAM159A",0.0281483353848701,0,0,0,0,0,0,0,0
"FAM159B",0,0,0,0,0,0,0,0.0193886231163937,0.05307036651276
"FAM160A1",1.45553221491231,45.8928338159489,5.13868320932199,3.24731593856768,0.321173919429084,0.304591093522689,0.152117877974249,0.0035706296538574,0.00788022927232787
"FAM160A2",3.89221651279034,4.89511871038307,4.00313723807468,3.47591067656178,4.57237386823808,11.290290076531,4.06244363962276,1.82878749792776,3.7987913283203
"FAM160B1",3.58739810687799,0,2.34169390837524,2.01174479618604,3.66965606859393,0.67552701756825,1.52591490514215,2.3132983787956,4.91942534638347
"FAM160B2",0.447492159266973,6.8704801192354,3.54948620348681,2.14321445674662,0.65619412758116,0.454988858654234,2.83393539706299,7.74414784985862,5.0742427979152
"FAM161A",4.07764306841483,3.4766494187805,2.27307608548583,1.99746927503264,0.878725017146687,4.37328661592136,1.7710417348479,2.67317403574559,3.62440101117811
"FAM161B",0.539469145309056,0.62002785232351,0.393154172441031,0.329903728069912,0.163484678023689,1.21273181222693,0.56603902336428,0.870670409203581,2.57833151122261
"FAM162A",90.0007859838305,42.8659404347024,43.9875868586193,26.5168441489597,35.3997462979507,53.2750106043123,25.49892628763,15.8951120931773,33.3721555470946
"FAM162B",0.360304729310153,0,0,0,0,0,0,0,0
"FAM163A",0.0067540522855412,0,0,0,0,0,0.0112257619094127,0.00644510091218723,0.00619799400999867
"FAM163B",0.0173718285575945,0,0.0495238214123563,0,0.0177370556350003,0,0,0,0
"FAM166A",6.7752284608919,60.590572168789,0,24.6477658211987,47.9395818986199,49.2592554152783,27.4182642933092,26.7903579641058,1.94290946358147
"FAM166B",0,57.9047366247695,9.52948668369457,0.393141870159167,4.34132549954614,0.036883714582926,1.48392362088858,0,1.41143417337075
"FAM167A",0,0,0.416722610817801,0,0.00790960790159167,0,0.0627511847350087,0.0045806984005748,1.4234134656079
"FAM167B",0,0,0,0,0,4.88095055104429,0,0,0
"FAM168A",0.21403195538607,0.73605645626709,1.33367134513761,1.14504723079173,0.874236539240537,0.07229618301292,0.515287019746102,2.06368294573333,3.47273359082828
"FAM168B",3.81026065709071,0.0916520802793335,5.57642291073414,2.45451903592331,7.36442961627379,1.6995600375139,2.61142141824521,9.09215033251528,5.11149717012539
"FAM169A",0,0.029905308183853,0.00450760035549453,0,0.0085847050520559,0.224118167340052,0,0.06837586249756,0
"FAM169B",0.153392874667656,0.78872756714612,0.0523643107341817,0,0.006082659164095,0.0240672388667244,0.0237121475629437,0.02842449750387,0.0359908286008717
"FAM170A",0.0142891186171923,0,0,0,0,0,0.0562498108775887,0,0
"FAM170B",0,0,0.377114598983037,0,0,0,0,0,0
"FAM170B.AS1",0,0,0,0,0,0,0,0,0
"FAM171A1",0.074610904172048,0,0.0414052124878587,0,0.95892682063851,0.155237292618325,0,0,0.0867264118801613
"FAM171A2",0,0,0,0,0,0,0,0,0.00974165611576287
"FAM171B",0,0,0.972932257894583,0,0,0.17967279238232,0.840032150702915,0.102937914539491,0
"FAM172A",11.1674886364473,0.0787295253162195,1.04394406848131,0.937317693599318,0.786099973026922,2.0869025903628,0.92253762117842,0.45514178253885,0.816981078654737
"FAM172BP",2.13129466024762,0.961384091546802,0.989396639450401,0.717518911042676,0.586230555449935,0.576904560369099,1.01823668557097,0.765988790148587,1.79684431634694
"FAM173A",0.831760766189537,0,6.15897279980786,4.25729123872572,8.24181414475801,7.29846139149207,0.584058390977253,6.45667011303698,12.1522196152396
"FAM173B",0,0,1.12561751921006,3.04760547587399,0,0.107676462730807,0.104596470847148,1.14376097875409,0.145999383344892
"FAM174A",2.62285095976982,15.8342316072881,8.97886113716499,5.63917266454129,7.45891318345047,4.71576640323,0.633396942363793,4.31116947378337,5.94893881189358
"FAM174B",0,45.5706563334183,0,0.00511217189521783,1.66241665806922,1.01070558843045,0.00588387143071013,0.00621498717993593,2.71964027809674
"FAM175A",1.64984307220875,0,1.37668903051076,1.09079707113776,0.35373072028888,1.10482154838615,3.83988258478774,0.977917917680647,0.74533504113758
"FAM175B",1.85180673255892,0.910792547775875,4.72712847823182,2.73708047144535,10.7372047661146,3.36065492613084,9.84291882843463,5.60582665754003,2.54949421145002
"FAM177A1",11.8030607578671,6.14210733169442,11.5698614109092,5.27355317216211,4.98211939836516,7.09839564926137,8.25320226124374,11.9623977634937,7.45560866534993
"FAM177B",0,0,0,0,0,0,0,2.12860660673473,0.572508658371683
"FAM178A",0.509816357848923,0,0.772348340338261,1.07108624597476,0.625957469993547,0.653292413911366,2.4108883954212,1.67282442965077,2.14097800807656
"FAM178B",0,0,0.0465675440782967,0,0,0,0,0.0108674434958773,0.0511995787341257
"FAM179A",0.614670012581775,0.0174560014793573,0.106228323752327,2.43684911488186,3.50012284723294,2.28039505174498,0.37444241779613,1.55893756646696,1.7506097059042
"FAM179B",0.604306247382137,0.0099221232375456,0.750161439804138,0.338493388305431,0.273173957621075,0.130980947525875,2.65153596718452,4.84533020937821,5.25714275427645
"FAM180A",0,0,0,0,0,0.056745077349841,0,0,0.156721123985627
"FAM180B",0,0.102076193652305,0.0305587714911298,0.0095794012206185,0.0600062181934044,0.0282871538782812,0.061968840165172,0.0383726289402401,0.0494290869514789
"FAM181A",0,0,0.0404706950992593,0,0,0,0,0,0
"FAM181A.AS1",0.0081796578262445,0,0.0233186686167258,0,0,0,0,0,0
"FAM181B",0,0,0.0601949941078723,0,0,0,0,0,0
"FAM182A",0.101867735758076,0.412003985611001,0.53151143373952,0,0,0.0149967546918994,0,0,0
"FAM182B",0.0994417772741597,0.56527781757082,0.506575438092757,0,0,0.0105996809976626,0,0,0
"FAM183A",0.076005950091448,0,0,0,0,0,0,0,0
"FAM183B",0,0,0,0,0,0,0,0,0.264852384670085
"FAM184A",0,0,0.00673376316631103,0.126029357198505,0,0.10750558880582,0.0673694985561363,0.00392863700313813,0.051375001232192
"FAM184B",0.0396308014542551,0,0.276106455171077,0.0909605672223201,0.124487821691962,0.0432252894323213,0.259645745018322,0.498293536077062,0.367669318018187
"FAM185A",0.0783117107563127,0.329143808230786,1.8141223549244,1.37983770919281,1.01311365883313,0.273372593742525,0.925214083939941,1.26819489054946,2.10169118109212
"FAM186A",0.042593509150222,0.0426248405015552,0,0,0,0.118606348322267,0,0,0.0141277479470995
"FAM186B",0.011740387271371,0,0.435129535685971,0.00468103721731197,0,0,0.746389069817097,0.00560167270796313,0.0053869030699391
"FAM187B",0.224960137554892,0,0,0,0,0,0,0,0
"FAM188A",18.0374304228227,0,2.02247626220941,4.37901168614002,3.05919291426831,0.86599259860196,0.058979980895973,0.296840106521145,3.38102794342679
"FAM188B",0.273161873081098,86.513219813297,0,0.321030430923973,0,0.275780972105597,0,0,0
"FAM189A1",0.0250446629683102,0,0.249616483989367,0,0.611894139446537,0.00814196019017397,0,0,0.00302625352488757
